,Unnamed: 0,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
6501,9809,15-24 years,Romania,214000000000.0,1526352.0,689.6,female,1.97,30.0,2115.0,2008.0
6502,9810,5-14 years,Romania,214000000000.0,1125707.0,689.6,male,1.51,17.0,2115.0,2008.0
6503,9811,5-14 years,Romania,214000000000.0,1069130.0,689.6,female,0.65,7.0,2115.0,2008.0
6504,9906,75+ years,Serbia,18284194680.0,123440.0,153.8,male,119.09,147.0,2112.0,1998.0
6505,9907,55-74 years,Serbia,18284194680.0,817210.0,153.8,male,46.74,382.0,2112.0,1998.0
6506,9908,75+ years,Serbia,18284194680.0,200874.0,153.8,female,34.85,70.0,2112.0,1998.0
6507,9909,35-54 years,Serbia,18284194680.0,1082941.0,153.8,male,28.44,308.0,2112.0,1998.0
6508,9910,25-34 years,Serbia,18284194680.0,480472.0,153.8,male,22.27,107.0,2112.0,1998.0
6509,9911,55-74 years,Serbia,18284194680.0,969361.0,153.8,female,20.32,197.0,2112.0,1998.0
6510,9912,15-24 years,Serbia,18284194680.0,521985.0,153.8,male,13.03,68.0,2112.0,1998.0
6511,9913,35-54 years,Serbia,18284194680.0,1097115.0,153.8,female,11.85,130.0,2112.0,1998.0
6512,9914,25-34 years,Serbia,18284194680.0,481780.0,153.8,female,5.4,26.0,2112.0,1998.0
6513,9915,15-24 years,Serbia,18284194680.0,502071.0,153.8,female,4.18,21.0,2112.0,1998.0
6514,9916,5-14 years,Serbia,18284194680.0,460897.0,153.8,male,0.65,3.0,2112.0,1998.0
6515,9917,5-14 years,Serbia,18284194680.0,440856.0,153.8,female,0.23,1.0,2112.0,1998.0
6516,9918,75+ years,Serbia,18409364147.0,129749.0,87.2,male,129.48,168.0,2112.0,1999.0
6517,9919,75+ years,Serbia,18409364147.0,213084.0,87.2,female,55.85,119.0,2112.0,1999.0
6518,9920,55-74 years,Serbia,18409364147.0,804692.0,87.2,male,51.32,413.0,2112.0,1999.0
6519,9921,35-54 years,Serbia,18409364147.0,1085251.0,87.2,male,31.33,340.0,2112.0,1999.0
6520,9922,55-74 years,Serbia,18409364147.0,953953.0,87.2,female,21.07,201.0,2112.0,1999.0
6521,9923,25-34 years,Serbia,18409364147.0,480354.0,87.2,male,17.07,82.0,2112.0,1999.0
6522,9924,15-24 years,Serbia,18409364147.0,522386.0,87.2,male,16.27,85.0,2112.0,1999.0
6523,9925,35-54 years,Serbia,18409364147.0,1102441.0,87.2,female,8.8,97.0,2112.0,1999.0
6524,9926,25-34 years,Serbia,18409364147.0,482265.0,87.2,female,6.43,31.0,2112.0,1999.0
6525,9927,15-24 years,Serbia,18409364147.0,503117.0,87.2,female,5.76,29.0,2112.0,1999.0
6526,9928,5-14 years,Serbia,18409364147.0,432529.0,87.2,female,0.69,3.0,2112.0,1999.0
6527,9929,5-14 years,Serbia,18409364147.0,453010.0,87.2,male,0.66,3.0,2112.0,1999.0
6528,9930,75+ years,Serbia,6540247190.0,135980.0,69.5,male,119.14,162.0,2112.0,2000.0
6529,9931,55-74 years,Serbia,6540247190.0,788999.0,69.5,male,52.85,417.0,2112.0,2000.0
6530,9932,75+ years,Serbia,6540247190.0,224751.0,69.5,female,43.16,97.0,2112.0,2000.0
6531,9933,35-54 years,Serbia,6540247190.0,1091897.0,69.5,male,27.84,304.0,2112.0,2000.0
6532,9934,55-74 years,Serbia,6540247190.0,934771.0,69.5,female,24.39,228.0,2112.0,2000.0
6533,9935,25-34 years,Serbia,6540247190.0,482971.0,69.5,male,20.29,98.0,2112.0,2000.0
6534,9936,15-24 years,Serbia,6540247190.0,521679.0,69.5,male,15.91,83.0,2112.0,2000.0
6535,9937,35-54 years,Serbia,6540247190.0,1110851.0,69.5,female,8.73,97.0,2112.0,2000.0
6536,9938,25-34 years,Serbia,6540247190.0,484418.0,69.5,female,6.4,31.0,2112.0,2000.0
6537,9939,15-24 years,Serbia,6540247190.0,502157.0,69.5,female,3.39,17.0,2112.0,2000.0
6538,9940,5-14 years,Serbia,6540247190.0,445855.0,69.5,male,1.12,5.0,2112.0,2000.0
6539,9941,5-14 years,Serbia,6540247190.0,424811.0,69.5,female,0.94,4.0,2112.0,2000.0
6540,9942,75+ years,Serbia,12267175481.0,143189.0,129.1,male,113.84,163.0,2112.0,2001.0
6541,9943,55-74 years,Serbia,12267175481.0,776659.0,129.1,male,47.12,366.0,2112.0,2001.0
6542,9944,75+ years,Serbia,12267175481.0,237291.0,129.1,female,35.82,85.0,2112.0,2001.0
6543,9945,35-54 years,Serbia,12267175481.0,1097381.0,129.1,male,29.98,329.0,2112.0,2001.0
6544,9946,25-34 years,Serbia,12267175481.0,487989.0,129.1,male,18.85,92.0,2112.0,2001.0
6545,9947,55-74 years,Serbia,12267175481.0,918529.0,129.1,female,18.83,173.0,2112.0,2001.0
6546,9948,15-24 years,Serbia,12267175481.0,519061.0,129.1,male,13.68,71.0,2112.0,2001.0
6547,9949,35-54 years,Serbia,12267175481.0,1117999.0,129.1,female,11.27,126.0,2112.0,2001.0
6548,9950,25-34 years,Serbia,12267175481.0,488261.0,129.1,female,4.3,21.0,2112.0,2001.0
6549,9951,15-24 years,Serbia,12267175481.0,498990.0,129.1,female,2.4,12.0,2112.0,2001.0
6550,9952,5-14 years,Serbia,12267175481.0,439347.0,129.1,male,0.91,4.0,2112.0,2001.0
6551,9953,5-14 years,Serbia,12267175481.0,417714.0,129.1,female,0.0,0.0,2112.0,2001.0
6552,9954,75+ years,Serbia,16116843146.0,151768.0,205.9,male,108.72,165.0,2112.0,2002.0
6553,9955,55-74 years,Serbia,16116843146.0,772635.0,205.9,male,53.07,410.0,2112.0,2002.0
6554,9956,75+ years,Serbia,16116843146.0,250502.0,205.9,female,38.32,96.0,2112.0,2002.0
6555,9957,35-54 years,Serbia,16116843146.0,1094978.0,205.9,male,28.22,309.0,2112.0,2002.0
6556,9958,25-34 years,Serbia,16116843146.0,494298.0,205.9,male,19.02,94.0,2112.0,2002.0
6557,9959,55-74 years,Serbia,16116843146.0,910921.0,205.9,female,18.55,169.0,2112.0,2002.0
6558,9960,15-24 years,Serbia,16116843146.0,516180.0,205.9,male,13.37,69.0,2112.0,2002.0
6559,9961,35-54 years,Serbia,16116843146.0,1116564.0,205.9,female,8.42,94.0,2112.0,2002.0
6560,9962,25-34 years,Serbia,16116843146.0,492285.0,205.9,female,4.67,23.0,2112.0,2002.0
6561,9963,15-24 years,Serbia,16116843146.0,495315.0,205.9,female,2.62,13.0,2112.0,2002.0
6562,9964,5-14 years,Serbia,16116843146.0,432109.0,205.9,male,0.93,4.0,2112.0,2002.0
6563,9965,5-14 years,Serbia,16116843146.0,410558.0,205.9,female,0.0,0.0,2112.0,2002.0
6564,9966,75+ years,Serbia,21188704081.0,160745.0,288.5,male,98.29,158.0,2112.0,2003.0
6565,9967,55-74 years,Serbia,21188704081.0,770873.0,288.5,male,44.62,344.0,2112.0,2003.0
6566,9968,75+ years,Serbia,21188704081.0,262606.0,288.5,female,32.37,85.0,2112.0,2003.0
6567,9969,35-54 years,Serbia,21188704081.0,1083446.0,288.5,male,31.57,342.0,2112.0,2003.0
6568,9970,25-34 years,Serbia,21188704081.0,499406.0,288.5,male,17.82,89.0,2112.0,2003.0
6569,9971,55-74 years,Serbia,21188704081.0,907413.0,288.5,female,17.08,155.0,2112.0,2003.0
6570,9972,15-24 years,Serbia,21188704081.0,511900.0,288.5,male,12.5,64.0,2112.0,2003.0
6571,9973,35-54 years,Serbia,21188704081.0,1106280.0,288.5,female,9.31,103.0,2112.0,2003.0
6572,9974,25-34 years,Serbia,21188704081.0,494582.0,288.5,female,4.45,22.0,2112.0,2003.0
6573,9975,15-24 years,Serbia,21188704081.0,490226.0,288.5,female,3.26,16.0,2112.0,2003.0
6574,9976,5-14 years,Serbia,21188704081.0,402011.0,288.5,female,0.0,0.0,2112.0,2003.0
6575,9977,5-14 years,Serbia,21188704081.0,422487.0,288.5,male,0.0,0.0,2112.0,2003.0
6576,9978,75+ years,Serbia,24861483281.0,170536.0,352.1,male,103.2,176.0,2112.0,2004.0
6577,9979,55-74 years,Serbia,24861483281.0,770962.0,352.1,male,48.77,376.0,2112.0,2004.0
6578,9980,35-54 years,Serbia,24861483281.0,1069970.0,352.1,male,27.66,296.0,2112.0,2004.0
6579,9981,75+ years,Serbia,24861483281.0,274458.0,352.1,female,23.32,64.0,2112.0,2004.0
6580,9982,55-74 years,Serbia,24861483281.0,906656.0,352.1,female,17.43,158.0,2112.0,2004.0
6581,9983,25-34 years,Serbia,24861483281.0,504902.0,352.1,male,14.66,74.0,2112.0,2004.0
6582,9984,15-24 years,Serbia,24861483281.0,506347.0,352.1,male,10.86,55.0,2112.0,2004.0
6583,9985,35-54 years,Serbia,24861483281.0,1093778.0,352.1,female,10.7,117.0,2112.0,2004.0
6584,9986,25-34 years,Serbia,24861483281.0,497596.0,352.1,female,4.02,20.0,2112.0,2004.0
6585,9987,15-24 years,Serbia,24861483281.0,484852.0,352.1,female,1.65,8.0,2112.0,2004.0
6586,9988,5-14 years,Serbia,24861483281.0,413105.0,352.1,male,0.24,1.0,2112.0,2004.0
6587,9989,5-14 years,Serbia,24861483281.0,393202.0,352.1,female,0.0,0.0,2112.0,2004.0
6588,9990,75+ years,Serbia,26252007830.0,180107.0,382.4,male,108.27,195.0,2112.0,2005.0
6589,9991,55-74 years,Serbia,26252007830.0,773127.0,382.4,male,49.41,382.0,2112.0,2005.0
6590,9992,75+ years,Serbia,26252007830.0,286007.0,382.4,female,36.01,103.0,2112.0,2005.0
6591,9993,35-54 years,Serbia,26252007830.0,1054508.0,382.4,male,27.98,295.0,2112.0,2005.0
6592,9994,55-74 years,Serbia,26252007830.0,907793.0,382.4,female,18.95,172.0,2112.0,2005.0
6593,9995,25-34 years,Serbia,26252007830.0,509858.0,382.4,male,16.87,86.0,2112.0,2005.0
6594,9996,35-54 years,Serbia,26252007830.0,1078540.0,382.4,female,10.57,114.0,2112.0,2005.0
6595,9997,15-24 years,Serbia,26252007830.0,499116.0,382.4,male,9.02,45.0,2112.0,2005.0
6596,9998,25-34 years,Serbia,26252007830.0,501034.0,382.4,female,5.99,30.0,2112.0,2005.0
6597,9999,15-24 years,Serbia,26252007830.0,478193.0,382.4,female,2.51,12.0,2112.0,2005.0
6598,10000,5-14 years,Serbia,26252007830.0,405216.0,382.4,male,0.74,3.0,2112.0,2005.0
6599,10001,5-14 years,Serbia,26252007830.0,385483.0,382.4,female,0.0,0.0,2112.0,2005.0
6600,10002,75+ years,Serbia,30607991862.0,189274.0,472.8,male,103.55,196.0,2112.0,2006.0
6601,10003,55-74 years,Serbia,30607991862.0,774694.0,472.8,male,47.24,366.0,2112.0,2006.0
6602,10004,75+ years,Serbia,30607991862.0,296792.0,472.8,female,41.11,122.0,2112.0,2006.0
6603,10005,35-54 years,Serbia,30607991862.0,1040532.0,472.8,male,29.98,312.0,2112.0,2006.0
6604,10006,25-34 years,Serbia,30607991862.0,513643.0,472.8,male,18.11,93.0,2112.0,2006.0
6605,10007,55-74 years,Serbia,30607991862.0,908095.0,472.8,female,17.4,158.0,2112.0,2006.0
6606,10008,15-24 years,Serbia,30607991862.0,491590.0,472.8,male,10.58,52.0,2112.0,2006.0
6607,10009,35-54 years,Serbia,30607991862.0,1064812.0,472.8,female,9.67,103.0,2112.0,2006.0
6608,10010,25-34 years,Serbia,30607991862.0,503695.0,472.8,female,4.96,25.0,2112.0,2006.0
6609,10011,15-24 years,Serbia,30607991862.0,470829.0,472.8,female,2.97,14.0,2112.0,2006.0
6610,10012,5-14 years,Serbia,30607991862.0,398605.0,472.8,male,0.5,2.0,2112.0,2006.0
6611,10013,5-14 years,Serbia,30607991862.0,379250.0,472.8,female,0.0,0.0,2112.0,2006.0
6612,10014,75+ years,Serbia,40289556656.0,196533.0,662.8,male,91.59,180.0,2112.0,2007.0
6613,10015,55-74 years,Serbia,40289556656.0,779298.0,662.8,male,47.22,368.0,2112.0,2007.0
6614,10016,75+ years,Serbia,40289556656.0,305647.0,662.8,female,29.45,90.0,2112.0,2007.0
6615,10017,35-54 years,Serbia,40289556656.0,1026072.0,662.8,male,26.51,272.0,2112.0,2007.0
6616,10018,55-74 years,Serbia,40289556656.0,910892.0,662.8,female,18.55,169.0,2112.0,2007.0
6617,10019,25-34 years,Serbia,40289556656.0,516639.0,662.8,male,17.03,88.0,2112.0,2007.0
6618,10020,15-24 years,Serbia,40289556656.0,483634.0,662.8,male,12.41,60.0,2112.0,2007.0
6619,10021,35-54 years,Serbia,40289556656.0,1051329.0,662.8,female,8.75,92.0,2112.0,2007.0
6620,10022,25-34 years,Serbia,40289556656.0,505537.0,662.8,female,4.35,22.0,2112.0,2007.0
6621,10023,15-24 years,Serbia,40289556656.0,463240.0,662.8,female,2.59,12.0,2112.0,2007.0
6622,10024,5-14 years,Serbia,40289556656.0,375598.0,662.8,female,0.0,0.0,2112.0,2007.0
6623,10025,5-14 years,Serbia,40289556656.0,395191.0,662.8,male,0.0,0.0,2112.0,2007.0
6624,10026,75+ years,Serbia,49259526053.0,204761.0,819.6,male,85.47,175.0,2112.0,2008.0
6625,10027,55-74 years,Serbia,49259526053.0,787243.0,819.6,male,37.6,296.0,2112.0,2008.0
6626,10028,35-54 years,Serbia,49259526053.0,1009044.0,819.6,male,29.33,296.0,2112.0,2008.0
6627,10029,75+ years,Serbia,49259526053.0,315905.0,819.6,female,28.81,91.0,2112.0,2008.0
6628,10030,25-34 years,Serbia,49259526053.0,519052.0,819.6,male,18.3,95.0,2112.0,2008.0
6629,10031,55-74 years,Serbia,49259526053.0,916599.0,819.6,female,16.69,153.0,2112.0,2008.0
6630,10032,35-54 years,Serbia,49259526053.0,1035157.0,819.6,female,10.14,105.0,2112.0,2008.0
6631,10033,15-24 years,Serbia,49259526053.0,474210.0,819.6,male,8.65,41.0,2112.0,2008.0
6632,10034,25-34 years,Serbia,49259526053.0,506464.0,819.6,female,4.54,23.0,2112.0,2008.0
6633,10035,15-24 years,Serbia,49259526053.0,453885.0,819.6,female,3.08,14.0,2112.0,2008.0
6634,10036,5-14 years,Serbia,49259526053.0,373176.0,819.6,female,0.0,0.0,2112.0,2008.0
6635,10037,5-14 years,Serbia,49259526053.0,393036.0,819.6,male,0.0,0.0,2112.0,2008.0
6636,10122,75+ years,Slovakia,15431288006.0,80914.0,255.2,male,55.61,45.0,2038.0,1992.0
6637,10123,35-54 years,Slovakia,15431288006.0,681903.0,255.2,male,43.85,299.0,2038.0,1992.0
6638,10124,55-74 years,Slovakia,15431288006.0,376475.0,255.2,male,40.64,153.0,2038.0,1992.0
6639,10125,25-34 years,Slovakia,15431288006.0,397370.0,255.2,male,25.42,101.0,2038.0,1992.0
6640,10126,15-24 years,Slovakia,15431288006.0,409337.0,255.2,male,13.19,54.0,2038.0,1992.0
6641,10127,55-74 years,Slovakia,15431288006.0,482354.0,255.2,female,10.99,53.0,2038.0,1992.0
6642,10128,75+ years,Slovakia,15431288006.0,140211.0,255.2,female,10.7,15.0,2038.0,1992.0
6643,10129,35-54 years,Slovakia,15431288006.0,704576.0,255.2,female,6.95,49.0,2038.0,1992.0
6644,10130,25-34 years,Slovakia,15431288006.0,385070.0,255.2,female,4.16,16.0,2038.0,1992.0
6645,10131,15-24 years,Slovakia,15431288006.0,392659.0,255.2,female,1.78,7.0,2038.0,1992.0
6646,10132,5-14 years,Slovakia,15431288006.0,419798.0,255.2,female,0.48,2.0,2038.0,1992.0
6647,10133,5-14 years,Slovakia,15431288006.0,438561.0,255.2,male,0.46,2.0,2038.0,1992.0
6648,10134,75+ years,Slovakia,16452201101.0,76871.0,255.2,male,49.43,38.0,2038.0,1993.0
6649,10135,35-54 years,Slovakia,16452201101.0,697893.0,255.2,male,43.56,304.0,2038.0,1993.0
6650,10136,55-74 years,Slovakia,16452201101.0,379898.0,255.2,male,35.01,133.0,2038.0,1993.0
6651,10137,25-34 years,Slovakia,16452201101.0,389917.0,255.2,male,23.85,93.0,2038.0,1993.0
6652,10138,15-24 years,Slovakia,16452201101.0,420445.0,255.2,male,12.37,52.0,2038.0,1993.0
6653,10139,75+ years,Slovakia,16452201101.0,135118.0,255.2,female,11.1,15.0,2038.0,1993.0
6654,10140,55-74 years,Slovakia,16452201101.0,491822.0,255.2,female,7.32,36.0,2038.0,1993.0
6655,10141,35-54 years,Slovakia,16452201101.0,719170.0,255.2,female,5.28,38.0,2038.0,1993.0
6656,10142,25-34 years,Slovakia,16452201101.0,378035.0,255.2,female,4.23,16.0,2038.0,1993.0
6657,10143,15-24 years,Slovakia,16452201101.0,403487.0,255.2,female,2.73,11.0,2038.0,1993.0
6658,10144,5-14 years,Slovakia,16452201101.0,430319.0,255.2,male,0.46,2.0,2038.0,1993.0
6659,10145,5-14 years,Slovakia,16452201101.0,412285.0,255.2,female,0.0,0.0,2038.0,1993.0
6660,10146,75+ years,Slovakia,20079363626.0,65983.0,255.2,male,48.5,32.0,2038.0,1994.0
6661,10147,35-54 years,Slovakia,20079363626.0,698995.0,255.2,male,37.63,263.0,2038.0,1994.0
6662,10148,55-74 years,Slovakia,20079363626.0,367426.0,255.2,male,36.2,133.0,2038.0,1994.0
6663,10149,25-34 years,Slovakia,20079363626.0,387422.0,255.2,male,21.94,85.0,2038.0,1994.0
6664,10150,15-24 years,Slovakia,20079363626.0,450907.0,255.2,male,14.64,66.0,2038.0,1994.0
6665,10151,75+ years,Slovakia,20079363626.0,122342.0,255.2,female,7.36,9.0,2038.0,1994.0
6666,10152,35-54 years,Slovakia,20079363626.0,718166.0,255.2,female,6.96,50.0,2038.0,1994.0
6667,10153,55-74 years,Slovakia,20079363626.0,483484.0,255.2,female,5.79,28.0,2038.0,1994.0
6668,10154,15-24 years,Slovakia,20079363626.0,434306.0,255.2,female,2.76,12.0,2038.0,1994.0
6669,10155,25-34 years,Slovakia,20079363626.0,377351.0,255.2,female,2.12,8.0,2038.0,1994.0
6670,10156,5-14 years,Slovakia,20079363626.0,443362.0,255.2,male,0.9,4.0,2038.0,1994.0
6671,10157,5-14 years,Slovakia,20079363626.0,425114.0,255.2,female,0.24,1.0,2038.0,1994.0
6672,10158,75+ years,Slovakia,25733043137.0,67938.0,330.1,male,54.46,37.0,2038.0,1995.0
6673,10159,55-74 years,Slovakia,25733043137.0,367372.0,330.1,male,39.2,144.0,2038.0,1995.0
6674,10160,35-54 years,Slovakia,25733043137.0,712185.0,330.1,male,38.05,271.0,2038.0,1995.0
6675,10161,25-34 years,Slovakia,25733043137.0,385556.0,330.1,male,24.38,94.0,2038.0,1995.0
6676,10162,15-24 years,Slovakia,25733043137.0,460307.0,330.1,male,12.6,58.0,2038.0,1995.0
6677,10163,55-74 years,Slovakia,25733043137.0,485289.0,330.1,female,8.04,39.0,2038.0,1995.0
6678,10164,35-54 years,Slovakia,25733043137.0,729026.0,330.1,female,6.45,47.0,2038.0,1995.0
6679,10165,75+ years,Slovakia,25733043137.0,126028.0,330.1,female,6.35,8.0,2038.0,1995.0
6680,10166,25-34 years,Slovakia,25733043137.0,375575.0,330.1,female,4.79,18.0,2038.0,1995.0
6681,10167,15-24 years,Slovakia,25733043137.0,443602.0,330.1,female,2.03,9.0,2038.0,1995.0
6682,10168,5-14 years,Slovakia,25733043137.0,416980.0,330.1,female,1.2,5.0,2038.0,1995.0
6683,10169,5-14 years,Slovakia,25733043137.0,435374.0,330.1,male,1.15,5.0,2038.0,1995.0
6684,10170,75+ years,Slovakia,27821913815.0,70501.0,362.9,male,41.13,29.0,2038.0,1996.0
6685,10171,55-74 years,Slovakia,27821913815.0,366561.0,362.9,male,37.1,136.0,2038.0,1996.0
6686,10172,35-54 years,Slovakia,27821913815.0,723992.0,362.9,male,33.43,242.0,2038.0,1996.0
6687,10173,25-34 years,Slovakia,27821913815.0,384759.0,362.9,male,23.13,89.0,2038.0,1996.0
6688,10174,15-24 years,Slovakia,27821913815.0,466866.0,362.9,male,13.28,62.0,2038.0,1996.0
6689,10175,75+ years,Slovakia,27821913815.0,131422.0,362.9,female,7.61,10.0,2038.0,1996.0
6690,10176,35-54 years,Slovakia,27821913815.0,739024.0,362.9,female,6.77,50.0,2038.0,1996.0
6691,10177,55-74 years,Slovakia,27821913815.0,485389.0,362.9,female,6.18,30.0,2038.0,1996.0
6692,10178,25-34 years,Slovakia,27821913815.0,374451.0,362.9,female,2.4,9.0,2038.0,1996.0
6693,10179,5-14 years,Slovakia,27821913815.0,428880.0,362.9,male,1.87,8.0,2038.0,1996.0
6694,10180,15-24 years,Slovakia,27821913815.0,450138.0,362.9,female,1.11,5.0,2038.0,1996.0
6695,10181,5-14 years,Slovakia,27821913815.0,410453.0,362.9,female,0.49,2.0,2038.0,1996.0
6696,10182,75+ years,Slovakia,27660149541.0,74296.0,384.5,male,43.07,32.0,2038.0,1997.0
6697,10183,35-54 years,Slovakia,27660149541.0,735016.0,384.5,male,35.24,259.0,2038.0,1997.0
6698,10184,55-74 years,Slovakia,27660149541.0,365411.0,384.5,male,31.75,116.0,2038.0,1997.0
6699,10185,25-34 years,Slovakia,27660149541.0,386309.0,384.5,male,18.12,70.0,2038.0,1997.0
6700,10186,15-24 years,Slovakia,27660149541.0,471096.0,384.5,male,9.76,46.0,2038.0,1997.0
6701,10187,75+ years,Slovakia,27660149541.0,138765.0,384.5,female,9.37,13.0,2038.0,1997.0
6702,10188,55-74 years,Slovakia,27660149541.0,484165.0,384.5,female,6.61,32.0,2038.0,1997.0
6703,10189,35-54 years,Slovakia,27660149541.0,748326.0,384.5,female,5.88,44.0,2038.0,1997.0
6704,10190,15-24 years,Slovakia,27660149541.0,454003.0,384.5,female,2.2,10.0,2038.0,1997.0
6705,10191,25-34 years,Slovakia,27660149541.0,375884.0,384.5,female,1.86,7.0,2038.0,1997.0
6706,10192,5-14 years,Slovakia,27660149541.0,421702.0,384.5,male,0.24,1.0,2038.0,1997.0
6707,10193,5-14 years,Slovakia,27660149541.0,403416.0,384.5,female,0.0,0.0,2038.0,1997.0
6708,10194,35-54 years,Slovakia,29828899206.0,746000.0,418.0,male,39.54,295.0,2038.0,1998.0
6709,10195,75+ years,Slovakia,29828899206.0,77400.0,418.0,male,36.18,28.0,2038.0,1998.0
6710,10196,55-74 years,Slovakia,29828899206.0,364300.0,418.0,male,30.19,110.0,2038.0,1998.0
6711,10197,25-34 years,Slovakia,29828899206.0,390300.0,418.0,male,21.01,82.0,2038.0,1998.0
6712,10198,15-24 years,Slovakia,29828899206.0,473000.0,418.0,male,14.38,68.0,2038.0,1998.0
6713,10199,55-74 years,Slovakia,29828899206.0,482800.0,418.0,female,6.21,30.0,2038.0,1998.0
6714,10200,75+ years,Slovakia,29828899206.0,145500.0,418.0,female,6.19,9.0,2038.0,1998.0
6715,10201,35-54 years,Slovakia,29828899206.0,757700.0,418.0,female,5.02,38.0,2038.0,1998.0
6716,10202,15-24 years,Slovakia,29828899206.0,455200.0,418.0,female,1.32,6.0,2038.0,1998.0
6717,10203,25-34 years,Slovakia,29828899206.0,380100.0,418.0,female,1.32,5.0,2038.0,1998.0
6718,10204,5-14 years,Slovakia,29828899206.0,413300.0,418.0,male,0.48,2.0,2038.0,1998.0
6719,10205,5-14 years,Slovakia,29828899206.0,395500.0,418.0,female,0.0,0.0,2038.0,1998.0
6720,10206,75+ years,Slovakia,30415095887.0,80000.0,427.4,male,42.5,34.0,2038.0,1999.0
6721,10207,55-74 years,Slovakia,30415095887.0,364300.0,427.4,male,39.25,143.0,2038.0,1999.0
6722,10208,35-54 years,Slovakia,30415095887.0,756700.0,427.4,male,37.4,283.0,2038.0,1999.0
6723,10209,25-34 years,Slovakia,30415095887.0,395600.0,427.4,male,16.94,67.0,2038.0,1999.0
6724,10210,15-24 years,Slovakia,30415095887.0,471800.0,427.4,male,12.29,58.0,2038.0,1999.0
6725,10211,55-74 years,Slovakia,30415095887.0,483100.0,427.4,female,6.21,30.0,2038.0,1999.0
6726,10212,75+ years,Slovakia,30415095887.0,151500.0,427.4,female,5.94,9.0,2038.0,1999.0
6727,10213,35-54 years,Slovakia,30415095887.0,766900.0,427.4,female,5.74,44.0,2038.0,1999.0
6728,10214,25-34 years,Slovakia,30415095887.0,385400.0,427.4,female,2.59,10.0,2038.0,1999.0
6729,10215,15-24 years,Slovakia,30415095887.0,453700.0,427.4,female,1.98,9.0,2038.0,1999.0
6730,10216,5-14 years,Slovakia,30415095887.0,403400.0,427.4,male,1.24,5.0,2038.0,1999.0
6731,10217,5-14 years,Slovakia,30415095887.0,385800.0,427.4,female,0.0,0.0,2038.0,1999.0
6732,10218,75+ years,Slovakia,29114875622.0,82153.0,416.0,male,42.6,35.0,2038.0,2000.0
6733,10219,55-74 years,Slovakia,29114875622.0,365309.0,416.0,male,36.41,133.0,2038.0,2000.0
6734,10220,35-54 years,Slovakia,29114875622.0,767138.0,416.0,male,35.72,274.0,2038.0,2000.0
6735,10221,25-34 years,Slovakia,29114875622.0,403167.0,416.0,male,20.59,83.0,2038.0,2000.0
6736,10222,15-24 years,Slovakia,29114875622.0,469079.0,416.0,male,14.07,66.0,2038.0,2000.0
6737,10223,75+ years,Slovakia,29114875622.0,156671.0,416.0,female,9.57,15.0,2038.0,2000.0
6738,10224,35-54 years,Slovakia,29114875622.0,775726.0,416.0,female,8.25,64.0,2038.0,2000.0
